datetime,open,high,low,close,volume
2024-08-29 04:00:00-04:00,557.22,558.15,557.22,558.0,2167.0
2024-08-29 04:01:00-04:00,557.84,557.84,557.84,557.84,1147.0
2024-08-29 04:02:00-04:00,557.91,557.91,557.91,557.91,569.0
2024-08-29 04:03:00-04:00,558.0,558.21,558.0,558.21,1188.0
2024-08-29 04:04:00-04:00,558.4,558.4,558.13,558.13,10885.0
2024-08-29 04:05:00-04:00,558.2,558.28,558.2,558.28,956.0
2024-08-29 04:06:00-04:00,558.21,558.21,558.05,558.05,1816.0
2024-08-29 04:07:00-04:00,558.17,558.17,558.17,558.17,600.0
2024-08-29 04:08:00-04:00,558.05,558.08,558.05,558.08,1252.0
2024-08-29 04:09:00-04:00,558.09,558.09,558.02,558.02,926.0
2024-08-29 04:10:00-04:00,558.1,558.24,558.1,558.24,2135.0
2024-08-29 04:11:00-04:00,558.27,558.34,558.25,558.34,1780.0
2024-08-29 04:12:00-04:00,558.26,558.3,558.26,558.3,2524.0
2024-08-29 04:13:00-04:00,558.49,558.49,558.49,558.49,707.0
2024-08-29 04:14:00-04:00,558.61,558.62,558.61,558.62,10656.0
2024-08-29 04:15:00-04:00,558.7,558.7,558.62,558.7,2586.0
2024-08-29 04:16:00-04:00,558.8,558.8,558.57,558.57,879.0
2024-08-29 04:17:00-04:00,558.5,558.6,558.5,558.6,626.0
2024-08-29 04:18:00-04:00,558.52,558.64,558.52,558.64,1370.0
2024-08-29 04:19:00-04:00,558.65,558.65,558.65,558.65,446.0
2024-08-29 04:20:00-04:00,558.47,558.47,558.47,558.47,104.0
2024-08-29 04:21:00-04:00,558.22,558.22,558.2,558.21,2152.0
2024-08-29 04:22:00-04:00,558.05,558.13,558.05,558.13,1649.0
2024-08-29 04:23:00-04:00,558.0,558.02,557.95,557.96,20359.0
2024-08-29 04:24:00-04:00,557.96,557.97,557.96,557.97,476.0
2024-08-29 04:25:00-04:00,557.98,558.06,557.98,558.06,1026.0
2024-08-29 04:26:00-04:00,558.02,558.05,558.02,558.02,1461.0
2024-08-29 04:27:00-04:00,558.0,558.1,558.0,558.0,1794.0
