datetime,open,high,low,close,volume
2024-09-04 04:00:00-04:00,550.13,550.38,550.13,550.37,2261.0
2024-09-04 04:01:00-04:00,550.4,550.4,550.4,550.4,841.0
2024-09-04 04:02:00-04:00,550.15,550.15,550.15,550.15,853.0
2024-09-04 04:03:00-04:00,550.03,550.14,549.96,550.07,5299.0
2024-09-04 04:04:00-04:00,550.13,550.17,549.97,550.17,2499.0
2024-09-04 04:05:00-04:00,550.04,550.04,550.04,550.04,1110.0
2024-09-04 04:06:00-04:00,549.91,549.95,549.91,549.95,916.0
2024-09-04 04:07:00-04:00,549.95,550.02,549.95,550.01,859.0
2024-09-04 04:08:00-04:00,549.96,549.96,549.94,549.96,1958.0
2024-09-04 04:09:00-04:00,549.96,549.96,549.88,549.93,1967.0
2024-09-04 04:10:00-04:00,549.9,549.9,549.9,549.9,292.0
2024-09-04 04:11:00-04:00,549.85,549.96,549.85,549.96,1206.0
2024-09-04 04:12:00-04:00,549.96,549.96,549.96,549.96,342.0
2024-09-04 04:13:00-04:00,550.12,550.12,550.12,550.12,366.0
2024-09-04 04:15:00-04:00,549.89,549.94,549.87,549.94,721.0
2024-09-04 04:16:00-04:00,549.89,549.89,549.87,549.87,440.0
2024-09-04 04:17:00-04:00,550.15,550.15,550.15,550.15,551.0
2024-09-04 04:18:00-04:00,549.93,549.93,549.93,549.93,269.0
2024-09-04 04:19:00-04:00,550.0,550.0,550.0,550.0,240.0
2024-09-04 04:20:00-04:00,550.2,550.2,550.2,550.2,233.0
2024-09-04 04:23:00-04:00,550.03,550.08,549.99,549.99,902.0
2024-09-04 04:27:00-04:00,550.13,550.13,550.13,550.13,224.0
2024-09-04 04:29:00-04:00,550.29,550.3,550.29,550.3,585.0
2024-09-04 04:30:00-04:00,550.5,550.5,550.5,550.5,457.0
2024-09-04 04:31:00-04:00,550.65,550.65,550.65,550.65,384.0
2024-09-04 04:33:00-04:00,550.62,550.62,550.62,550.62,568.0
2024-09-04 04:34:00-04:00,550.6,550.65,550.6,550.65,995.0
2024-09-04 04:35:00-04:00,550.71,550.72,550.65,550.65,997.0
2024-09-04 04:36:00-04:00,550.58,550.58,550.58,550.58,595.0
2024-09-04 04:39:00-04:00,550.31,550.31,550.31,550.31,547.0
2024-09-04 04:42:00-04:00,550.11,550.11,550.08,550.08,1122.0
2024-09-04 04:43:00-04:00,550.0,550.0,550.0,550.0,1198.0
2024-09-04 04:44:00-04:00,549.96,549.96,549.95,549.95,517.0
2024-09-04 04:46:00-04:00,550.09,550.12,550.09,550.12,2067.0
2024-09-04 04:47:00-04:00,550.14,550.14,550.08,550.08,547.0
2024-09-04 04:50:00-04:00,550.1,550.1,550.05,550.05,776.0
2024-09-04 04:51:00-04:00,550.03,550.03,550.03,550.03,765.0
2024-09-04 04:52:00-04:00,550.05,550.05,550.05,550.05,916.0
2024-09-04 04:54:00-04:00,550.25,550.25,550.25,550.25,541.0
2024-09-04 04:56:00-04:00,550.37,550.37,550.18,550.18,1186.0
2024-09-04 04:57:00-04:00,550.18,550.18,550.18,550.18,309.0
2024-09-04 04:59:00-04:00,550.18,550.18,550.18,550.18,406.0
2024-09-04 05:00:00-04:00,550.17,550.17,550.17,550.17,1125.0
2024-09-04 05:01:00-04:00,550.03,550.03,550.03,550.03,1212.0
2024-09-04 05:02:00-04:00,550.08,550.22,550.08,550.22,823.0
2024-09-04 05:04:00-04:00,550.5,550.5,550.5,550.5,382.0
2024-09-04 05:05:00-04:00,550.29,550.29,550.29,550.29,483.0
2024-09-04 05:06:00-04:00,550.17,550.21,550.15,550.15,577.0
2024-09-04 05:07:00-04:00,550.0,550.06,550.0,550.05,1162.0
2024-09-04 05:09:00-04:00,550.01,550.03,550.0,550.03,990.0
2024-09-04 05:11:00-04:00,550.09,550.09,550.09,550.09,365.0
2024-09-04 05:12:00-04:00,550.08,550.08,550.08,550.08,453.0
2024-09-04 05:15:00-04:00,550.13,550.13,550.13,550.13,452.0
2024-09-04 05:16:00-04:00,550.31,550.31,550.31,550.31,463.0
2024-09-04 05:18:00-04:00,550.49,550.49,550.49,550.49,291.0
2024-09-04 05:19:00-04:00,550.5,550.52,550.5,550.52,750.0
2024-09-04 05:20:00-04:00,550.5,550.5,550.5,550.5,345.0
2024-09-04 05:21:00-04:00,550.53,550.56,550.53,550.56,455.0
2024-09-04 05:24:00-04:00,550.41,550.41,550.41,550.41,613.0
2024-09-04 05:25:00-04:00,550.26,550.26,550.26,550.26,1344.0
2024-09-04 05:28:00-04:00,550.32,550.32,550.3,550.3,888.0
2024-09-04 05:30:00-04:00,550.2,550.2,550.19,550.19,609.0
2024-09-04 05:31:00-04:00,550.21,550.21,550.2,550.2,608.0
2024-09-04 05:32:00-04:00,550.26,550.26,550.25,550.25,538.0
2024-09-04 05:33:00-04:00,550.35,550.35,550.35,550.35,457.0
2024-09-04 05:34:00-04:00,550.5,550.53,550.5,550.53,1177.0
2024-09-04 05:35:00-04:00,550.47,550.47,550.46,550.46,903.0
2024-09-04 05:36:00-04:00,550.48,550.48,550.47,550.47,569.0
2024-09-04 05:38:00-04:00,550.57,550.57,550.55,550.55,971.0
2024-09-04 05:39:00-04:00,550.64,550.64,550.64,550.64,382.0
2024-09-04 05:42:00-04:00,550.73,550.73,550.73,550.73,454.0
2024-09-04 05:45:00-04:00,550.7,550.86,550.7,550.86,611.0
2024-09-04 05:46:00-04:00,550.9,550.9,550.9,550.9,719.0
2024-09-04 05:47:00-04:00,550.75,550.75,550.71,550.71,1386.0
2024-09-04 05:50:00-04:00,550.51,550.51,550.51,550.51,685.0
2024-09-04 05:52:00-04:00,550.2,550.2,550.2,550.2,447.0
2024-09-04 05:55:00-04:00,550.35,550.35,550.35,550.35,265.0
2024-09-04 05:56:00-04:00,550.35,550.35,550.35,550.35,602.0
2024-09-04 05:57:00-04:00,550.4,550.4,550.4,550.4,798.0
2024-09-04 05:58:00-04:00,550.4,550.47,550.4,550.47,685.0
2024-09-04 06:01:00-04:00,550.69,550.69,550.69,550.69,376.0
2024-09-04 06:02:00-04:00,550.63,550.63,550.63,550.63,299.0
2024-09-04 06:04:00-04:00,550.4,550.4,550.35,550.35,929.0
2024-09-04 06:06:00-04:00,550.32,550.32,550.32,550.32,336.0
2024-09-04 06:08:00-04:00,550.21,550.21,550.21,550.21,296.0
2024-09-04 06:09:00-04:00,550.22,550.22,550.22,550.22,317.0
2024-09-04 06:11:00-04:00,550.18,550.18,550.18,550.18,225.0
2024-09-04 06:13:00-04:00,550.05,550.05,550.01,550.01,771.0
2024-09-04 06:14:00-04:00,550.0,550.0,550.0,550.0,469.0
2024-09-04 06:18:00-04:00,549.8,549.85,549.8,549.85,791.0
2024-09-04 06:19:00-04:00,549.87,549.87,549.87,549.87,921.0
2024-09-04 06:21:00-04:00,549.95,549.95,549.95,549.95,538.0
2024-09-04 06:23:00-04:00,549.93,549.93,549.93,549.93,553.0
2024-09-04 06:28:00-04:00,550.0,550.0,550.0,550.0,1026.0
2024-09-04 06:29:00-04:00,549.95,549.95,549.95,549.95,848.0
2024-09-04 06:30:00-04:00,549.94,550.03,549.91,550.03,821.0
2024-09-04 06:34:00-04:00,550.14,550.14,550.14,550.14,292.0
2024-09-04 06:40:00-04:00,550.04,550.04,550.04,550.04,701.0
2024-09-04 06:46:00-04:00,550.05,550.05,550.05,550.05,410.0
2024-09-04 06:47:00-04:00,550.03,550.03,550.03,550.03,734.0
2024-09-04 06:48:00-04:00,550.05,550.1,550.05,550.1,1029.0
2024-09-04 06:49:00-04:00,550.16,550.16,550.16,550.16,389.0
2024-09-04 06:52:00-04:00,550.0,550.0,550.0,550.0,682.0
2024-09-04 06:56:00-04:00,549.79,549.79,549.79,549.79,617.0
2024-09-04 06:57:00-04:00,549.75,549.75,549.75,549.75,808.0
2024-09-04 07:00:00-04:00,549.79,549.79,549.73,549.75,3410.0
2024-09-04 07:01:00-04:00,549.75,549.75,549.63,549.64,13813.0
2024-09-04 07:02:00-04:00,549.66,549.67,549.6,549.6,3947.0
2024-09-04 07:03:00-04:00,549.63,549.65,549.6,549.6,7332.0
2024-09-04 07:04:00-04:00,549.63,549.63,549.61,549.61,1827.0
2024-09-04 07:05:00-04:00,549.53,549.57,549.46,549.53,4337.0
2024-09-04 07:06:00-04:00,549.56,549.68,549.56,549.68,4346.0
2024-09-04 07:07:00-04:00,549.71,549.76,549.71,549.75,1246.0
2024-09-04 07:08:00-04:00,549.74,549.8,549.74,549.8,2820.0
2024-09-04 07:09:00-04:00,549.76,549.76,549.76,549.76,637.0
2024-09-04 07:10:00-04:00,549.8,550.0,549.8,549.98,2656.0
2024-09-04 07:11:00-04:00,549.98,550.01,549.98,550.01,1203.0
2024-09-04 07:12:00-04:00,549.96,549.99,549.88,549.88,907.0
2024-09-04 07:14:00-04:00,549.69,549.7,549.69,549.7,1056.0
2024-09-04 07:16:00-04:00,549.7,549.7,549.7,549.7,514.0
2024-09-04 07:18:00-04:00,549.63,549.63,549.63,549.63,489.0
2024-09-04 07:19:00-04:00,549.73,549.73,549.73,549.73,461.0
2024-09-04 07:20:00-04:00,549.73,549.78,549.72,549.72,1111.0
2024-09-04 07:21:00-04:00,549.78,549.83,549.78,549.83,2969.0
2024-09-04 07:22:00-04:00,549.8,549.8,549.76,549.76,1063.0
2024-09-04 07:23:00-04:00,549.76,549.76,549.65,549.73,2237.0
2024-09-04 07:24:00-04:00,549.75,549.75,549.61,549.61,4151.0
2024-09-04 07:25:00-04:00,549.63,549.63,549.63,549.63,554.0
2024-09-04 07:26:00-04:00,549.63,549.85,549.63,549.72,2888.0
2024-09-04 07:27:00-04:00,549.73,549.85,549.73,549.85,1537.0
2024-09-04 07:28:00-04:00,549.83,549.89,549.83,549.89,3133.0
2024-09-04 07:29:00-04:00,549.89,549.93,549.89,549.92,3745.0
2024-09-04 07:30:00-04:00,549.95,550.1,549.94,550.1,4047.0
2024-09-04 07:31:00-04:00,549.92,549.92,549.89,549.89,1264.0
2024-09-04 07:32:00-04:00,549.96,549.97,549.96,549.97,1309.0
2024-09-04 07:33:00-04:00,549.97,550.18,549.97,550.06,1110.0
2024-09-04 07:35:00-04:00,550.16,550.16,550.12,550.16,648.0
2024-09-04 07:36:00-04:00,550.15,550.2,550.15,550.2,905.0
2024-09-04 07:37:00-04:00,550.22,550.22,550.22,550.22,470.0
2024-09-04 07:38:00-04:00,550.2,550.34,550.2,550.26,874.0
2024-09-04 07:39:00-04:00,550.2,550.2,550.0,550.0,927.0
2024-09-04 07:40:00-04:00,550.02,550.03,549.8,549.8,5749.0
2024-09-04 07:41:00-04:00,549.8,549.8,549.8,549.8,675.0
2024-09-04 07:42:00-04:00,549.87,549.87,549.8,549.8,364.0
2024-09-04 07:43:00-04:00,549.71,549.73,549.65,549.73,2319.0
2024-09-04 07:45:00-04:00,549.71,549.71,549.68,549.69,1132.0
