datetime,open,high,low,close,volume
2024-09-23 04:00:00-04:00,569.19,569.19,568.34,568.56,5160.0
2024-09-23 04:01:00-04:00,568.61,568.84,568.56,568.84,32367.0
2024-09-23 04:02:00-04:00,568.82,568.9,568.71,568.71,5304.0
2024-09-23 04:03:00-04:00,568.69,568.7,568.51,568.53,4138.0
2024-09-23 04:04:00-04:00,568.55,568.55,568.55,568.55,978.0
2024-09-23 04:06:00-04:00,568.51,568.51,568.31,568.46,7293.0
2024-09-23 04:07:00-04:00,568.51,568.53,568.51,568.52,2147.0
2024-09-23 04:08:00-04:00,568.48,568.49,568.48,568.48,1911.0
2024-09-23 04:09:00-04:00,568.43,568.43,568.33,568.37,5957.0
2024-09-23 04:10:00-04:00,568.38,568.39,568.33,568.34,2012.0
2024-09-23 04:11:00-04:00,568.29,568.41,568.29,568.41,2169.0
2024-09-23 04:12:00-04:00,568.5,568.5,568.5,568.5,361.0
2024-09-23 04:13:00-04:00,568.29,568.29,568.04,568.13,20574.0
2024-09-23 04:14:00-04:00,568.17,568.2,568.15,568.17,4307.0
2024-09-23 04:15:00-04:00,568.2,568.32,568.2,568.2,1211.0
2024-09-23 04:16:00-04:00,568.23,568.23,568.23,568.23,790.0
2024-09-23 04:17:00-04:00,568.1,568.1,568.1,568.1,315.0
2024-09-23 04:19:00-04:00,568.27,568.27,568.27,568.27,348.0
2024-09-23 04:22:00-04:00,568.37,568.37,568.37,568.37,314.0
2024-09-23 04:25:00-04:00,568.59,568.59,568.59,568.59,282.0
2024-09-23 04:27:00-04:00,568.71,568.79,568.71,568.73,8518.0
2024-09-23 04:28:00-04:00,568.75,568.78,568.68,568.68,4440.0
2024-09-23 04:29:00-04:00,568.66,568.66,568.66,568.66,1050.0
2024-09-23 04:30:00-04:00,568.59,568.59,568.59,568.59,381.0
2024-09-23 04:31:00-04:00,568.68,568.68,568.68,568.68,155.0
2024-09-23 04:32:00-04:00,568.3,568.3,568.3,568.3,749.0
2024-09-23 04:34:00-04:00,568.35,568.35,568.35,568.35,105.0
2024-09-23 04:35:00-04:00,568.35,568.35,568.35,568.35,311.0
2024-09-23 04:36:00-04:00,568.39,568.41,568.39,568.4,3054.0
2024-09-23 04:37:00-04:00,568.16,568.16,568.16,568.16,187.0
2024-09-23 04:38:00-04:00,568.08,568.08,568.08,568.08,760.0
2024-09-23 04:40:00-04:00,567.94,567.94,567.94,567.94,401.0
2024-09-23 04:41:00-04:00,567.86,568.04,567.86,568.04,956.0
2024-09-23 04:43:00-04:00,568.08,568.08,568.05,568.05,673.0
2024-09-23 04:45:00-04:00,568.1,568.1,568.01,568.01,1166.0
2024-09-23 04:47:00-04:00,568.1,568.11,568.1,568.11,441.0
2024-09-23 04:48:00-04:00,568.2,568.2,568.2,568.2,110.0
2024-09-23 04:49:00-04:00,568.14,568.25,568.14,568.25,853.0
2024-09-23 04:50:00-04:00,568.38,568.42,568.38,568.42,651.0
2024-09-23 04:54:00-04:00,568.48,568.48,568.48,568.48,239.0
2024-09-23 04:55:00-04:00,568.57,568.57,568.57,568.57,125.0
2024-09-23 04:58:00-04:00,568.6,568.61,568.6,568.61,234.0
2024-09-23 04:59:00-04:00,568.56,568.56,568.55,568.55,220.0
2024-09-23 05:00:00-04:00,568.55,568.55,568.48,568.48,752.0
2024-09-23 05:01:00-04:00,568.48,568.49,568.48,568.49,735.0
2024-09-23 05:02:00-04:00,568.48,568.48,568.48,568.48,201.0
2024-09-23 05:03:00-04:00,568.53,568.53,568.53,568.53,207.0
2024-09-23 05:04:00-04:00,568.45,568.45,568.4,568.44,2188.0
2024-09-23 05:05:00-04:00,568.38,568.39,568.3,568.3,3445.0
2024-09-23 05:06:00-04:00,568.32,568.47,568.32,568.47,3326.0
2024-09-23 05:08:00-04:00,568.5,568.5,568.5,568.5,257.0
2024-09-23 05:09:00-04:00,568.62,568.62,568.62,568.62,126.0
2024-09-23 05:11:00-04:00,568.62,568.67,568.62,568.67,967.0
2024-09-23 05:13:00-04:00,568.5,568.5,568.41,568.48,1059.0
2024-09-23 05:16:00-04:00,568.36,568.42,568.36,568.36,3307.0
2024-09-23 05:17:00-04:00,568.28,568.28,568.17,568.17,2404.0
2024-09-23 05:18:00-04:00,568.19,568.19,568.1,568.1,16006.0
2024-09-23 05:19:00-04:00,568.14,568.14,568.04,568.04,4984.0
2024-09-23 05:20:00-04:00,568.02,568.17,567.92,568.17,7321.0
2024-09-23 05:21:00-04:00,568.24,568.32,568.24,568.32,2036.0
2024-09-23 05:24:00-04:00,568.54,568.61,568.54,568.59,1492.0
2024-09-23 05:27:00-04:00,568.63,568.63,568.63,568.63,336.0
2024-09-23 05:29:00-04:00,568.66,568.66,568.66,568.66,190.0
2024-09-23 05:31:00-04:00,568.72,568.72,568.72,568.72,775.0
2024-09-23 05:32:00-04:00,568.63,568.63,568.63,568.63,200.0
2024-09-23 05:33:00-04:00,568.55,568.55,568.55,568.55,183.0
2024-09-23 05:34:00-04:00,568.53,568.53,568.53,568.53,602.0
2024-09-23 05:37:00-04:00,568.52,568.52,568.52,568.52,258.0
2024-09-23 05:38:00-04:00,568.65,568.65,568.65,568.65,2065.0
2024-09-23 05:39:00-04:00,568.61,568.61,568.61,568.61,306.0
2024-09-23 05:42:00-04:00,568.57,568.57,568.57,568.57,1027.0
2024-09-23 05:44:00-04:00,568.72,568.72,568.72,568.72,211.0
2024-09-23 05:46:00-04:00,568.95,569.02,568.91,569.01,8041.0
2024-09-23 05:47:00-04:00,569.0,569.0,568.94,568.98,4142.0
2024-09-23 05:49:00-04:00,569.0,569.16,569.0,569.13,4541.0
2024-09-23 05:50:00-04:00,568.99,569.05,568.99,569.02,1363.0
2024-09-23 05:51:00-04:00,569.05,569.05,569.03,569.03,388.0
2024-09-23 05:53:00-04:00,569.01,569.01,569.01,569.01,503.0
2024-09-23 05:56:00-04:00,569.06,569.06,569.06,569.06,102.0
2024-09-23 06:01:00-04:00,569.18,569.18,569.18,569.18,186.0
2024-09-23 06:02:00-04:00,569.21,569.21,569.21,569.21,7123.0
2024-09-23 06:03:00-04:00,569.17,569.17,569.17,569.17,198.0
2024-09-23 06:04:00-04:00,569.11,569.11,569.11,569.11,240.0
2024-09-23 06:05:00-04:00,569.26,569.26,569.24,569.24,1495.0
2024-09-23 06:08:00-04:00,569.02,569.02,569.02,569.02,136.0
2024-09-23 06:09:00-04:00,569.11,569.12,569.0,569.0,1172.0
2024-09-23 06:12:00-04:00,569.07,569.07,569.07,569.07,379.0
2024-09-23 06:14:00-04:00,569.01,569.01,569.01,569.01,1411.0
2024-09-23 06:23:00-04:00,568.95,568.95,568.95,568.95,420.0
2024-09-23 06:26:00-04:00,569.0,569.0,569.0,569.0,227.0
2024-09-23 06:27:00-04:00,569.14,569.14,569.14,569.14,214.0
2024-09-23 06:28:00-04:00,569.2,569.2,569.2,569.2,1907.0
2024-09-23 06:30:00-04:00,569.1,569.1,569.1,569.1,592.0
2024-09-23 06:32:00-04:00,569.12,569.12,569.12,569.12,324.0
2024-09-23 06:34:00-04:00,569.08,569.08,569.06,569.06,1818.0
2024-09-23 06:35:00-04:00,569.17,569.25,569.17,569.25,2182.0
2024-09-23 06:36:00-04:00,569.24,569.24,569.24,569.24,108.0
2024-09-23 06:42:00-04:00,569.16,569.16,569.16,569.16,486.0
2024-09-23 06:44:00-04:00,569.07,569.07,569.07,569.07,208.0
2024-09-23 06:52:00-04:00,569.16,569.17,569.16,569.16,648.0
2024-09-23 06:58:00-04:00,568.96,568.96,568.96,568.96,523.0
2024-09-23 06:59:00-04:00,568.85,568.85,568.85,568.85,702.0
2024-09-23 07:00:00-04:00,568.83,568.97,568.81,568.81,5043.0
2024-09-23 07:01:00-04:00,568.9,568.9,568.9,568.9,458.0
2024-09-23 07:02:00-04:00,568.98,568.98,568.96,568.96,757.0
2024-09-23 07:03:00-04:00,568.95,568.95,568.79,568.79,34455.0
2024-09-23 07:04:00-04:00,568.71,568.71,568.62,568.62,2121.0
2024-09-23 07:05:00-04:00,568.71,568.75,568.52,568.52,3362.0
2024-09-23 07:06:00-04:00,568.57,568.57,568.57,568.57,314.0
2024-09-23 07:07:00-04:00,568.77,568.78,568.76,568.76,1759.0
2024-09-23 07:08:00-04:00,568.72,568.72,568.7,568.7,677.0
2024-09-23 07:09:00-04:00,568.73,568.73,568.73,568.73,437.0
2024-09-23 07:10:00-04:00,568.76,568.799,568.76,568.799,1279.0
2024-09-23 07:11:00-04:00,568.82,568.82,568.73,568.73,13023.0
2024-09-23 07:12:00-04:00,568.77,568.77,568.77,568.77,440.0
2024-09-23 07:13:00-04:00,568.81,568.82,568.76,568.78,4026.0
2024-09-23 07:15:00-04:00,568.6,568.65,568.6,568.61,3045.0
2024-09-23 07:16:00-04:00,568.65,568.65,568.65,568.65,372.0
2024-09-23 07:18:00-04:00,568.72,568.72,568.72,568.72,3048.0
2024-09-23 07:19:00-04:00,568.72,568.72,568.72,568.72,223.0
