datetime,open,high,low,close,volume
2024-09-25 04:00:00-04:00,570.4,570.4,570.4,570.4,1547.0
2024-09-25 04:01:00-04:00,570.4,570.4,570.34,570.34,852.0
2024-09-25 04:02:00-04:00,570.38,570.38,570.38,570.38,399.0
2024-09-25 04:03:00-04:00,570.44,570.44,570.44,570.44,715.0
2024-09-25 04:04:00-04:00,570.49,570.49,570.44,570.44,807.0
2024-09-25 04:05:00-04:00,570.34,570.34,570.34,570.34,645.0
2024-09-25 04:06:00-04:00,570.32,570.32,570.3,570.3,583.0
2024-09-25 04:08:00-04:00,570.32,570.4,570.32,570.4,4625.0
2024-09-25 04:09:00-04:00,570.4,570.45,570.4,570.41,2333.0
2024-09-25 04:10:00-04:00,570.55,570.55,570.55,570.55,474.0
2024-09-25 04:11:00-04:00,570.48,570.48,570.48,570.48,948.0
2024-09-25 04:16:00-04:00,570.47,570.47,570.47,570.47,134.0
2024-09-25 04:17:00-04:00,570.52,570.52,570.52,570.52,155.0
2024-09-25 04:18:00-04:00,570.51,570.51,570.51,570.51,1088.0
2024-09-25 04:19:00-04:00,570.61,570.61,570.61,570.61,409.0
2024-09-25 04:22:00-04:00,570.37,570.4,570.36,570.36,1766.0
2024-09-25 04:23:00-04:00,570.35,570.35,570.35,570.35,804.0
2024-09-25 04:27:00-04:00,570.31,570.31,570.31,570.31,465.0
2024-09-25 04:30:00-04:00,570.31,570.31,570.31,570.31,228.0
2024-09-25 04:32:00-04:00,570.3,570.3,570.26,570.26,802.0
2024-09-25 04:35:00-04:00,570.34,570.34,570.34,570.34,181.0
2024-09-25 04:36:00-04:00,570.36,570.36,570.36,570.36,480.0
2024-09-25 04:37:00-04:00,570.42,570.42,570.4,570.4,384.0
2024-09-25 04:38:00-04:00,570.42,570.42,570.42,570.42,242.0
2024-09-25 04:44:00-04:00,570.32,570.32,570.32,570.32,132.0
2024-09-25 04:45:00-04:00,570.38,570.38,570.38,570.38,734.0
2024-09-25 04:56:00-04:00,570.26,570.26,570.26,570.26,116.0
2024-09-25 04:58:00-04:00,570.38,570.38,570.38,570.38,101.0
2024-09-25 05:00:00-04:00,570.39,570.4,570.38,570.39,1016.0
2024-09-25 05:14:00-04:00,570.51,570.51,570.51,570.51,620.0
2024-09-25 05:16:00-04:00,570.37,570.37,570.2,570.21,2116.0
2024-09-25 05:18:00-04:00,570.26,570.26,570.26,570.26,438.0
2024-09-25 05:20:00-04:00,570.2,570.2,570.2,570.2,260.0
2024-09-25 05:21:00-04:00,570.21,570.21,570.21,570.21,361.0
2024-09-25 05:22:00-04:00,570.11,570.11,570.09,570.1,1737.0
2024-09-25 05:23:00-04:00,570.15,570.15,570.15,570.15,255.0
2024-09-25 05:25:00-04:00,570.17,570.17,570.11,570.11,800.0
2024-09-25 05:26:00-04:00,570.16,570.2,570.16,570.2,718.0
2024-09-25 05:28:00-04:00,570.31,570.31,570.31,570.31,631.0
2024-09-25 05:35:00-04:00,570.6,570.6,570.6,570.6,112.0
2024-09-25 05:47:00-04:00,570.41,570.41,570.41,570.41,223.0
2024-09-25 05:48:00-04:00,570.45,570.45,570.45,570.45,275.0
2024-09-25 05:49:00-04:00,570.4,570.4,570.4,570.4,142.0
2024-09-25 06:01:00-04:00,570.69,570.69,570.69,570.69,750.0
2024-09-25 06:02:00-04:00,570.85,570.89,570.85,570.86,788.0
2024-09-25 06:09:00-04:00,570.87,570.87,570.87,570.87,982.0
2024-09-25 06:11:00-04:00,570.84,570.84,570.84,570.84,231.0
2024-09-25 06:12:00-04:00,570.89,570.9,570.89,570.9,1623.0
2024-09-25 06:13:00-04:00,570.95,571.0,570.95,571.0,4756.0
2024-09-25 06:14:00-04:00,571.0,571.0,571.0,571.0,539.0
2024-09-25 06:17:00-04:00,570.97,570.97,570.97,570.97,373.0
2024-09-25 06:19:00-04:00,570.87,570.87,570.87,570.87,458.0
2024-09-25 06:22:00-04:00,570.86,570.86,570.86,570.86,123.0
2024-09-25 06:25:00-04:00,570.92,570.92,570.92,570.92,131.0
2024-09-25 06:27:00-04:00,570.94,570.95,570.94,570.95,645.0
2024-09-25 06:28:00-04:00,570.97,570.97,570.97,570.97,1163.0
2024-09-25 06:32:00-04:00,571.09,571.09,571.09,571.09,214.0
2024-09-25 06:34:00-04:00,570.99,570.99,570.99,570.99,508.0
2024-09-25 06:35:00-04:00,570.94,570.94,570.94,570.94,329.0
