datetime,open,high,low,close,volume
2024-10-15 04:00:00-04:00,584.4,584.4,584.4,584.4,990.0
2024-10-15 04:02:00-04:00,584.44,584.44,584.43,584.43,592.0
2024-10-15 04:03:00-04:00,584.43,584.43,584.38,584.38,655.0
2024-10-15 04:04:00-04:00,584.39,584.39,584.35,584.35,822.0
2024-10-15 04:05:00-04:00,584.39,584.39,584.32,584.32,1894.0
2024-10-15 04:06:00-04:00,584.32,584.32,584.32,584.32,632.0
2024-10-15 04:08:00-04:00,584.23,584.4,584.23,584.4,641.0
2024-10-15 04:09:00-04:00,584.48,584.48,584.48,584.48,325.0
2024-10-15 04:13:00-04:00,584.35,584.4,584.35,584.4,225.0
2024-10-15 04:14:00-04:00,584.4,584.4,584.32,584.32,2122.0
2024-10-15 04:15:00-04:00,584.34,584.35,584.31,584.31,1783.0
2024-10-15 04:19:00-04:00,584.08,584.08,584.08,584.08,352.0
2024-10-15 04:20:00-04:00,584.08,584.08,584.0,584.0,692.0
2024-10-15 04:22:00-04:00,584.03,584.03,584.0,584.0,1227.0
2024-10-15 04:23:00-04:00,584.04,584.04,584.01,584.01,558.0
2024-10-15 04:24:00-04:00,583.99,583.99,583.99,583.99,310.0
2024-10-15 04:25:00-04:00,583.99,584.0,583.99,584.0,238.0
2024-10-15 04:26:00-04:00,583.98,583.99,583.98,583.99,202.0
2024-10-15 04:31:00-04:00,583.81,583.85,583.81,583.85,447.0
2024-10-15 04:32:00-04:00,583.86,584.0,583.86,584.0,5583.0
2024-10-15 04:33:00-04:00,584.0,584.0,584.0,584.0,723.0
2024-10-15 04:34:00-04:00,583.98,583.98,583.98,583.98,149.0
2024-10-15 04:36:00-04:00,583.9,583.9,583.88,583.88,774.0
2024-10-15 04:37:00-04:00,583.86,583.87,583.86,583.87,1175.0
2024-10-15 04:38:00-04:00,583.84,583.85,583.81,583.85,1162.0
2024-10-15 04:46:00-04:00,584.08,584.09,584.08,584.09,1498.0
2024-10-15 04:47:00-04:00,584.05,584.11,584.05,584.11,704.0
2024-10-15 04:50:00-04:00,584.14,584.14,584.14,584.14,324.0
2024-10-15 04:51:00-04:00,584.12,584.12,584.12,584.12,1030.0
2024-10-15 04:52:00-04:00,584.1,584.1,584.1,584.1,306.0
2024-10-15 04:54:00-04:00,584.0,584.0,584.0,584.0,344.0
2024-10-15 04:55:00-04:00,584.01,584.01,584.01,584.01,423.0
2024-10-15 04:56:00-04:00,583.99,583.99,583.99,583.99,323.0
2024-10-15 04:57:00-04:00,583.96,583.96,583.94,583.94,763.0
2024-10-15 04:58:00-04:00,583.97,583.97,583.95,583.95,393.0
2024-10-15 04:59:00-04:00,584.02,584.02,584.02,584.02,242.0
2024-10-15 05:00:00-04:00,584.09,584.11,584.09,584.11,454.0
2024-10-15 05:01:00-04:00,584.08,584.08,584.08,584.08,242.0
2024-10-15 05:02:00-04:00,584.05,584.05,584.05,584.05,264.0
2024-10-15 05:04:00-04:00,583.96,583.96,583.96,583.96,189.0
2024-10-15 05:05:00-04:00,583.92,583.92,583.92,583.92,433.0
2024-10-15 05:07:00-04:00,583.82,583.82,583.82,583.82,123.0
2024-10-15 05:08:00-04:00,583.8,583.81,583.8,583.81,334.0
2024-10-15 05:11:00-04:00,583.86,583.86,583.86,583.86,155.0
2024-10-15 05:16:00-04:00,584.0,584.0,584.0,584.0,360.0
2024-10-15 05:17:00-04:00,584.02,584.02,584.01,584.02,463.0
2024-10-15 05:18:00-04:00,584.03,584.03,584.03,584.03,277.0
2024-10-15 05:19:00-04:00,584.1,584.1,584.03,584.1,1270.0
2024-10-15 05:23:00-04:00,584.13,584.13,584.13,584.13,184.0
2024-10-15 05:25:00-04:00,584.09,584.09,584.02,584.02,419.0
2024-10-15 05:28:00-04:00,584.1,584.15,584.1,584.15,440.0
2024-10-15 05:34:00-04:00,584.11,584.11,584.11,584.11,160.0
2024-10-15 05:37:00-04:00,584.1,584.1,584.1,584.1,126.0
2024-10-15 05:39:00-04:00,584.0,584.0,584.0,584.0,325.0
2024-10-15 05:45:00-04:00,584.0,584.0,584.0,584.0,452.0
2024-10-15 05:46:00-04:00,583.97,583.97,583.97,583.97,208.0
2024-10-15 05:48:00-04:00,583.91,583.91,583.91,583.91,394.0
2024-10-15 05:49:00-04:00,583.96,583.96,583.96,583.96,2512.0
2024-10-15 05:51:00-04:00,584.04,584.04,584.03,584.03,1536.0
2024-10-15 05:52:00-04:00,584.08,584.08,584.08,584.08,398.0
2024-10-15 05:53:00-04:00,584.12,584.12,584.12,584.12,4211.0
2024-10-15 05:55:00-04:00,584.05,584.05,583.9,584.03,34417.0
2024-10-15 05:56:00-04:00,583.93,583.99,583.93,583.99,11559.0
2024-10-15 05:57:00-04:00,584.0,584.0,583.99,583.99,2290.0
2024-10-15 05:58:00-04:00,583.95,583.95,583.95,583.95,405.0
2024-10-15 05:59:00-04:00,583.9,583.9,583.9,583.9,2810.0
2024-10-15 06:00:00-04:00,583.97,583.97,583.97,583.97,6629.0
2024-10-15 06:01:00-04:00,584.07,584.07,584.07,584.07,242.0
2024-10-15 06:02:00-04:00,584.12,584.12,584.12,584.12,1049.0
2024-10-15 06:07:00-04:00,584.03,584.03,584.03,584.03,1041.0
2024-10-15 06:09:00-04:00,583.98,583.98,583.97,583.97,1662.0
2024-10-15 06:11:00-04:00,584.06,584.06,584.04,584.04,5019.0
2024-10-15 06:13:00-04:00,583.96,583.96,583.96,583.96,435.0
2024-10-15 06:14:00-04:00,583.9,583.9,583.9,583.9,403.0
2024-10-15 06:15:00-04:00,583.86,583.86,583.86,583.86,203.0
2024-10-15 06:16:00-04:00,583.86,583.86,583.86,583.86,273.0
2024-10-15 06:18:00-04:00,583.9,583.9,583.8,583.8,615.0
2024-10-15 06:19:00-04:00,583.75,583.75,583.7,583.7,1518.0
2024-10-15 06:20:00-04:00,583.93,583.93,583.93,583.93,172.0
2024-10-15 06:22:00-04:00,584.05,584.05,584.05,584.05,308.0
2024-10-15 06:23:00-04:00,584.05,584.05,584.05,584.05,207.0
2024-10-15 06:26:00-04:00,584.12,584.12,584.02,584.02,362.0
2024-10-15 06:27:00-04:00,584.08,584.08,584.08,584.08,1729.0
2024-10-15 06:29:00-04:00,584.07,584.07,584.07,584.07,439.0
2024-10-15 06:30:00-04:00,584.14,584.14,584.14,584.14,519.0
2024-10-15 06:32:00-04:00,584.15,584.15,584.15,584.15,647.0
2024-10-15 06:34:00-04:00,584.33,584.33,584.33,584.33,192.0
2024-10-15 06:35:00-04:00,584.42,584.42,584.31,584.31,397.0
