datetime,open,high,low,close,volume
2024-10-16 04:00:00-04:00,580.14,580.16,580.13,580.16,1137.0
2024-10-16 04:02:00-04:00,580.23,580.23,580.23,580.23,291.0
2024-10-16 04:03:00-04:00,580.22,580.22,580.05,580.05,793.0
2024-10-16 04:04:00-04:00,580.0,580.05,580.0,580.05,465.0
2024-10-16 04:05:00-04:00,580.07,580.07,580.07,580.07,497.0
2024-10-16 04:06:00-04:00,579.91,579.91,579.91,579.91,168.0
2024-10-16 04:09:00-04:00,579.97,579.98,579.96,579.98,2756.0
2024-10-16 04:11:00-04:00,580.05,580.05,580.05,580.05,557.0
2024-10-16 04:12:00-04:00,580.01,580.05,580.01,580.05,1062.0
2024-10-16 04:13:00-04:00,579.8,579.8,579.8,579.8,624.0
2024-10-16 04:14:00-04:00,579.81,579.81,579.81,579.81,314.0
2024-10-16 04:15:00-04:00,579.78,579.79,579.78,579.79,778.0
2024-10-16 04:16:00-04:00,579.79,579.79,579.79,579.79,454.0
2024-10-16 04:17:00-04:00,579.68,579.77,579.68,579.77,889.0
2024-10-16 04:18:00-04:00,579.78,579.79,579.78,579.79,886.0
2024-10-16 04:19:00-04:00,579.92,579.92,579.9,579.9,1408.0
2024-10-16 04:20:00-04:00,579.83,579.87,579.83,579.87,340.0
2024-10-16 04:21:00-04:00,579.89,579.89,579.89,579.89,394.0
2024-10-16 04:22:00-04:00,579.89,579.89,579.82,579.82,1229.0
2024-10-16 04:24:00-04:00,579.61,579.61,579.61,579.61,150.0
2024-10-16 04:25:00-04:00,579.75,579.75,579.6,579.6,690.0
2024-10-16 04:27:00-04:00,579.74,579.74,579.74,579.74,123.0
2024-10-16 04:28:00-04:00,579.89,579.89,579.89,579.89,392.0
2024-10-16 04:29:00-04:00,579.9,579.96,579.9,579.96,296.0
2024-10-16 04:31:00-04:00,579.86,579.86,579.86,579.86,211.0
2024-10-16 04:33:00-04:00,579.97,579.97,579.97,579.97,306.0
2024-10-16 04:34:00-04:00,579.95,579.95,579.9,579.9,639.0
2024-10-16 04:35:00-04:00,579.9,579.9,579.83,579.83,538.0
2024-10-16 04:36:00-04:00,579.83,579.83,579.83,579.83,355.0
2024-10-16 04:37:00-04:00,579.93,579.93,579.93,579.93,188.0
2024-10-16 04:38:00-04:00,580.0,580.0,580.0,580.0,584.0
2024-10-16 04:39:00-04:00,580.02,580.02,579.99,579.99,518.0
2024-10-16 04:40:00-04:00,579.89,579.89,579.89,579.89,307.0
2024-10-16 04:43:00-04:00,579.92,579.92,579.92,579.92,261.0
2024-10-16 04:44:00-04:00,579.9,579.9,579.9,579.9,373.0
