datetime,open,high,low,close,volume
2025-05-16 04:00:00-04:00,591.13,591.21,590.53,591.21,5590.0
2025-05-16 04:01:00-04:00,591.24,591.24,591.17,591.22,2449.0
2025-05-16 04:03:00-04:00,591.36,591.44,591.36,591.44,3480.0
2025-05-16 04:04:00-04:00,591.41,591.41,591.35,591.35,1225.0
2025-05-16 04:05:00-04:00,591.39,591.44,591.39,591.44,891.0
2025-05-16 04:06:00-04:00,591.42,591.56,591.4,591.56,1790.0
2025-05-16 04:07:00-04:00,591.55,591.55,591.55,591.55,702.0
2025-05-16 04:08:00-04:00,591.61,591.61,591.61,591.61,612.0
2025-05-16 04:09:00-04:00,591.61,591.61,591.61,591.61,482.0
2025-05-16 04:10:00-04:00,591.51,591.51,591.49,591.49,826.0
2025-05-16 04:12:00-04:00,591.49,591.5,591.49,591.5,2009.0
2025-05-16 04:14:00-04:00,591.59,591.61,591.59,591.61,681.0
2025-05-16 04:15:00-04:00,591.61,591.64,591.61,591.64,980.0
2025-05-16 04:19:00-04:00,591.43,591.43,591.43,591.43,399.0
2025-05-16 04:20:00-04:00,591.5,591.53,591.5,591.53,693.0
2025-05-16 04:21:00-04:00,591.52,591.52,591.51,591.51,826.0
2025-05-16 04:27:00-04:00,591.62,591.62,591.62,591.62,517.0
2025-05-16 04:28:00-04:00,591.62,591.62,591.6,591.6,1031.0
2025-05-16 04:29:00-04:00,591.64,591.64,591.61,591.61,1742.0
2025-05-16 04:30:00-04:00,591.59,591.59,591.59,591.59,1668.0
2025-05-16 04:31:00-04:00,591.56,591.56,591.56,591.56,374.0
2025-05-16 04:32:00-04:00,591.64,591.64,591.64,591.64,436.0
2025-05-16 04:34:00-04:00,591.65,591.65,591.65,591.65,319.0
2025-05-16 04:35:00-04:00,591.65,591.65,591.64,591.64,680.0
2025-05-16 04:36:00-04:00,591.68,591.84,591.68,591.79,4181.0
2025-05-16 04:37:00-04:00,591.88,591.88,591.88,591.88,539.0
2025-05-16 04:38:00-04:00,591.65,591.65,591.62,591.62,1224.0
2025-05-16 04:40:00-04:00,591.54,591.54,591.53,591.53,259.0
2025-05-16 04:41:00-04:00,591.41,591.41,591.4,591.4,823.0
2025-05-16 04:44:00-04:00,591.57,591.57,591.56,591.56,2764.0
2025-05-16 04:45:00-04:00,591.61,591.61,591.59,591.59,654.0
2025-05-16 04:46:00-04:00,591.6,591.6,591.6,591.6,295.0
2025-05-16 04:47:00-04:00,591.53,591.55,591.52,591.55,868.0
2025-05-16 04:48:00-04:00,591.54,591.54,591.54,591.54,537.0
2025-05-16 04:49:00-04:00,591.56,591.56,591.5,591.54,2044.0
2025-05-16 04:50:00-04:00,591.54,591.54,591.52,591.52,410.0
2025-05-16 04:51:00-04:00,591.53,591.57,591.53,591.57,950.0
2025-05-16 04:52:00-04:00,591.58,591.79,591.58,591.79,3106.0
2025-05-16 04:53:00-04:00,591.92,591.95,591.88,591.95,1214.0
2025-05-16 04:55:00-04:00,591.69,591.69,591.69,591.69,543.0
2025-05-16 04:56:00-04:00,591.62,591.62,591.55,591.55,653.0
