datetime,open,high,low,close,volume
2025-04-09 04:00:00-04:00,490.62,498.9,489.22,498.74,32445.0
2025-04-09 04:01:00-04:00,498.71,499.44,498.71,499.44,6619.0
2025-04-09 04:02:00-04:00,499.38,499.72,499.12,499.69,40199.0
2025-04-09 04:03:00-04:00,499.6,499.63,498.86,498.93,11848.0
2025-04-09 04:04:00-04:00,498.17,498.17,497.32,497.32,2221.0
2025-04-09 04:05:00-04:00,497.18,497.18,496.79,496.84,6489.0
2025-04-09 04:06:00-04:00,496.79,496.8,495.92,495.92,21401.0
2025-04-09 04:07:00-04:00,495.83,496.02,495.5,495.68,42456.0
2025-04-09 04:08:00-04:00,495.57,495.86,495.4,495.67,14158.0
2025-04-09 04:09:00-04:00,495.84,496.32,495.67,495.67,10774.0
2025-04-09 04:10:00-04:00,495.91,496.3,495.66,495.82,15752.0
2025-04-09 04:11:00-04:00,495.83,496.03,495.71,495.78,6383.0
2025-04-09 04:12:00-04:00,496.05,496.67,496.04,496.04,20095.0
2025-04-09 04:13:00-04:00,496.1,496.23,495.35,495.35,9257.0
2025-04-09 04:14:00-04:00,495.22,495.53,494.73,495.4,46428.0
2025-04-09 04:15:00-04:00,495.43,496.06,495.4,495.64,13206.0
2025-04-09 04:16:00-04:00,495.71,495.88,495.33,495.66,11273.0
2025-04-09 04:17:00-04:00,495.88,496.31,495.66,495.76,6534.0
2025-04-09 04:18:00-04:00,496.07,496.47,495.98,496.47,1951.0
2025-04-09 04:19:00-04:00,496.48,496.68,496.48,496.68,2806.0
2025-04-09 04:20:00-04:00,496.5,496.5,496.5,496.5,942.0
2025-04-09 04:21:00-04:00,496.14,496.14,495.84,495.98,2544.0
2025-04-09 04:22:00-04:00,496.5,496.5,496.21,496.26,1301.0
2025-04-09 04:23:00-04:00,496.16,496.26,496.16,496.23,1650.0
2025-04-09 04:24:00-04:00,496.4,496.48,496.4,496.48,1061.0
2025-04-09 04:25:00-04:00,497.3,497.31,496.95,496.95,6410.0
2025-04-09 04:26:00-04:00,497.03,497.21,496.81,496.81,5492.0
2025-04-09 04:27:00-04:00,496.78,496.78,496.33,496.33,3363.0
2025-04-09 04:28:00-04:00,496.11,496.21,495.24,495.33,17547.0
2025-04-09 04:29:00-04:00,495.54,495.54,494.82,494.82,5146.0
2025-04-09 04:30:00-04:00,494.81,494.81,494.5,494.59,6488.0
2025-04-09 04:31:00-04:00,494.47,494.47,493.88,493.91,5018.0
2025-04-09 04:32:00-04:00,493.9,494.15,493.25,493.25,4385.0
2025-04-09 04:33:00-04:00,493.04,493.04,492.15,492.43,17959.0
2025-04-09 04:34:00-04:00,492.71,493.31,492.63,493.31,3823.0
2025-04-09 04:35:00-04:00,493.27,494.4,493.27,494.32,6064.0
2025-04-09 04:36:00-04:00,494.56,494.84,494.29,494.52,7944.0
2025-04-09 04:37:00-04:00,494.81,495.07,494.72,495.07,4119.0
2025-04-09 04:38:00-04:00,495.29,495.35,495.15,495.15,5293.0
2025-04-09 04:39:00-04:00,495.05,495.3,494.68,494.68,6603.0
2025-04-09 04:40:00-04:00,494.88,495.31,494.88,495.2,5121.0
2025-04-09 04:41:00-04:00,496.11,496.55,496.11,496.44,5874.0
2025-04-09 04:42:00-04:00,496.23,496.24,495.56,495.56,3503.0
2025-04-09 04:43:00-04:00,495.37,495.73,495.19,495.73,14568.0
2025-04-09 04:44:00-04:00,495.73,496.15,495.73,496.1,4789.0
2025-04-09 04:45:00-04:00,496.14,496.24,495.99,496.12,5577.0
2025-04-09 04:46:00-04:00,496.05,496.37,496.05,496.37,2383.0
2025-04-09 04:47:00-04:00,496.44,496.59,496.05,496.09,5400.0
2025-04-09 04:48:00-04:00,496.29,496.61,496.29,496.61,908.0
2025-04-09 04:49:00-04:00,496.85,496.94,496.59,496.63,9870.0
2025-04-09 04:50:00-04:00,496.11,496.16,495.66,495.66,5884.0
2025-04-09 04:51:00-04:00,496.3,496.3,496.3,496.3,680.0
2025-04-09 04:52:00-04:00,496.25,496.51,496.14,496.36,10761.0
2025-04-09 04:53:00-04:00,496.61,497.46,496.4,497.32,25177.0
2025-04-09 04:54:00-04:00,497.31,497.72,497.08,497.1,50322.0
2025-04-09 04:55:00-04:00,497.16,497.59,497.1,497.59,6550.0
2025-04-09 04:56:00-04:00,497.2,497.73,497.2,497.63,11815.0
2025-04-09 04:57:00-04:00,497.48,497.82,497.48,497.82,2115.0
