datetime,open,high,low,close,volume
2025-05-22 04:00:00-04:00,584.0,584.0,583.97,584.0,1730.0
2025-05-22 04:01:00-04:00,583.98,584.0,583.98,583.99,1817.0
2025-05-22 04:02:00-04:00,584.14,584.23,584.1,584.1,5205.0
2025-05-22 04:03:00-04:00,584.12,584.19,584.06,584.09,3595.0
2025-05-22 04:04:00-04:00,584.15,584.31,584.15,584.31,1653.0
2025-05-22 04:05:00-04:00,584.31,584.34,584.21,584.34,6819.0
2025-05-22 04:06:00-04:00,584.31,584.31,584.16,584.21,10097.0
2025-05-22 04:07:00-04:00,584.1,584.1,583.99,584.05,3434.0
2025-05-22 04:08:00-04:00,584.0,584.0,584.0,584.0,622.0
2025-05-22 04:09:00-04:00,584.01,584.03,584.0,584.0,1256.0
2025-05-22 04:10:00-04:00,584.04,584.04,584.0,584.0,718.0
2025-05-22 04:11:00-04:00,584.01,584.04,584.01,584.01,757.0
2025-05-22 04:12:00-04:00,583.81,583.81,583.63,583.74,1395.0
2025-05-22 04:13:00-04:00,583.74,583.74,583.74,583.74,630.0
2025-05-22 04:14:00-04:00,583.77,583.77,583.77,583.77,376.0
2025-05-22 04:15:00-04:00,583.83,583.85,583.83,583.85,1427.0
2025-05-22 04:16:00-04:00,584.0,584.04,584.0,584.04,1000.0
2025-05-22 04:17:00-04:00,584.07,584.19,584.07,584.19,1069.0
2025-05-22 04:18:00-04:00,584.26,584.26,584.26,584.26,488.0
2025-05-22 04:19:00-04:00,584.35,584.35,584.3,584.3,829.0
2025-05-22 04:20:00-04:00,584.31,584.34,584.26,584.34,1260.0
2025-05-22 04:21:00-04:00,584.37,584.44,584.35,584.39,6138.0
2025-05-22 04:23:00-04:00,584.28,584.31,584.28,584.29,748.0
2025-05-22 04:24:00-04:00,584.26,584.26,584.22,584.22,858.0
2025-05-22 04:26:00-04:00,584.37,584.37,584.29,584.3,990.0
2025-05-22 04:27:00-04:00,584.29,584.29,584.29,584.29,811.0
2025-05-22 04:28:00-04:00,584.29,584.29,584.2,584.2,1293.0
2025-05-22 04:29:00-04:00,584.25,584.27,584.25,584.27,1129.0
2025-05-22 04:30:00-04:00,584.32,584.32,584.17,584.17,911.0
2025-05-22 04:31:00-04:00,584.15,584.17,584.15,584.17,1050.0
2025-05-22 04:32:00-04:00,584.04,584.04,584.02,584.02,286.0
2025-05-22 04:33:00-04:00,584.1,584.1,584.04,584.04,997.0
2025-05-22 04:35:00-04:00,583.82,583.85,583.82,583.85,693.0
2025-05-22 04:36:00-04:00,583.86,583.86,583.86,583.86,285.0
2025-05-22 04:37:00-04:00,583.9,583.93,583.9,583.93,1937.0
2025-05-22 04:38:00-04:00,583.9,584.0,583.9,584.0,700.0
2025-05-22 04:39:00-04:00,584.03,584.03,584.03,584.03,208.0
2025-05-22 04:40:00-04:00,584.01,584.1,584.01,584.1,1438.0
2025-05-22 04:41:00-04:00,584.15,584.15,584.13,584.13,1810.0
2025-05-22 04:42:00-04:00,584.2,584.2,584.2,584.2,829.0
2025-05-22 04:43:00-04:00,584.29,584.29,584.29,584.29,236.0
2025-05-22 04:44:00-04:00,584.35,584.39,584.35,584.38,1078.0
2025-05-22 04:45:00-04:00,584.19,584.28,584.19,584.28,1090.0
2025-05-22 04:46:00-04:00,584.21,584.21,584.21,584.21,201.0
