datetime,open,high,low,close,volume
2025-04-04 04:00:00-04:00,535.28,535.28,534.06,534.06,4775.0
2025-04-04 04:01:00-04:00,534.12,534.12,533.87,534.0,2772.0
2025-04-04 04:02:00-04:00,534.22,534.35,533.95,534.2,7949.0
2025-04-04 04:03:00-04:00,534.3,534.53,534.25,534.53,3522.0
2025-04-04 04:04:00-04:00,534.5,534.5,534.03,534.03,912.0
2025-04-04 04:05:00-04:00,534.06,534.1,533.65,533.65,3285.0
2025-04-04 04:06:00-04:00,533.6,533.62,533.5,533.6,3550.0
2025-04-04 04:07:00-04:00,533.48,533.6,533.48,533.6,2008.0
2025-04-04 04:08:00-04:00,533.57,533.57,533.46,533.57,3100.0
2025-04-04 04:09:00-04:00,533.78,533.96,533.78,533.96,1165.0
2025-04-04 04:10:00-04:00,534.03,534.03,533.79,533.79,916.0
2025-04-04 04:11:00-04:00,533.79,533.9,533.76,533.9,1084.0
2025-04-04 04:12:00-04:00,533.76,533.8,533.76,533.8,712.0
2025-04-04 04:14:00-04:00,534.1,534.1,533.79,533.84,2966.0
2025-04-04 04:17:00-04:00,533.52,533.65,533.52,533.62,1009.0
2025-04-04 04:19:00-04:00,534.14,534.14,534.11,534.11,1317.0
2025-04-04 04:20:00-04:00,534.22,534.86,534.22,534.86,2072.0
2025-04-04 04:21:00-04:00,534.73,534.8,534.62,534.62,3080.0
2025-04-04 04:22:00-04:00,534.62,534.62,534.59,534.59,681.0
2025-04-04 04:23:00-04:00,534.75,534.82,534.68,534.68,2709.0
2025-04-04 04:24:00-04:00,534.55,534.83,534.55,534.83,1259.0
2025-04-04 04:25:00-04:00,534.7,534.85,534.7,534.85,799.0
2025-04-04 04:26:00-04:00,534.77,535.0,534.75,535.0,1397.0
2025-04-04 04:27:00-04:00,534.74,535.0,534.74,535.0,1117.0
2025-04-04 04:28:00-04:00,535.0,535.06,535.0,535.06,1064.0
2025-04-04 04:29:00-04:00,534.81,534.81,534.35,534.35,3284.0
2025-04-04 04:30:00-04:00,534.16,534.36,534.11,534.16,1216.0
2025-04-04 04:31:00-04:00,534.05,534.23,533.99,534.23,1816.0
2025-04-04 04:32:00-04:00,534.08,534.08,533.88,533.88,2636.0
2025-04-04 04:33:00-04:00,533.7,533.8,533.7,533.8,731.0
2025-04-04 04:34:00-04:00,533.56,533.57,533.35,533.35,1245.0
2025-04-04 04:35:00-04:00,533.24,533.26,533.17,533.26,1535.0
2025-04-04 04:36:00-04:00,533.56,533.56,533.52,533.54,2893.0
2025-04-04 04:37:00-04:00,533.76,533.76,533.76,533.76,695.0
2025-04-04 04:38:00-04:00,533.77,533.77,533.77,533.77,1226.0
2025-04-04 04:40:00-04:00,533.58,533.58,533.58,533.58,351.0
2025-04-04 04:42:00-04:00,533.43,533.43,533.26,533.26,3163.0
2025-04-04 04:43:00-04:00,533.15,533.23,533.15,533.23,1058.0
2025-04-04 04:44:00-04:00,533.52,533.57,533.52,533.55,846.0
2025-04-04 04:45:00-04:00,533.68,533.69,533.68,533.69,879.0
2025-04-04 04:46:00-04:00,533.99,533.99,533.34,533.34,4456.0
2025-04-04 04:47:00-04:00,533.6,533.6,533.5,533.58,1755.0
2025-04-04 04:48:00-04:00,533.85,533.85,533.85,533.85,667.0
2025-04-04 04:49:00-04:00,533.94,533.94,533.94,533.94,523.0
2025-04-04 04:51:00-04:00,533.91,533.91,533.91,533.91,291.0
2025-04-04 04:52:00-04:00,533.98,533.98,533.98,533.98,531.0
2025-04-04 04:53:00-04:00,534.07,534.17,534.07,534.16,1440.0
2025-04-04 04:54:00-04:00,534.37,534.37,534.37,534.37,806.0
2025-04-04 04:55:00-04:00,533.7,533.7,533.7,533.7,740.0
2025-04-04 04:56:00-04:00,533.26,533.3,533.26,533.3,703.0
2025-04-04 04:57:00-04:00,533.36,533.36,533.35,533.35,763.0
2025-04-04 04:58:00-04:00,533.35,533.35,533.14,533.17,2008.0
2025-04-04 04:59:00-04:00,533.32,533.49,533.32,533.44,1775.0
2025-04-04 05:00:00-04:00,533.53,533.53,533.53,533.53,1295.0
2025-04-04 05:01:00-04:00,533.32,533.32,533.32,533.32,446.0
2025-04-04 05:02:00-04:00,533.17,533.17,532.82,533.02,4598.0
2025-04-04 05:05:00-04:00,533.26,533.26,533.02,533.02,820.0
2025-04-04 05:06:00-04:00,532.76,532.76,532.76,532.76,831.0
